SYMBOL,DATE,PRICE,SIZE
AAPL,20130503 9:00:00,452.01,3291115
AAPL,20130503 10:00:00,450.90,2615759
AAPL,20130503 11:00:00,451.15,1323565
AAPL,20130503 12:00:00,450.99,745585
AAPL,20130503 13:00:00,451.00,812816
AAPL,20130503 14:00:00,450.71,943350
AAPL,20130503 15:00:00,450.12,2318930
AAPL,20130506 9:00:00,458.55,4195117
AAPL,20130506 10:00:00,459.26,3116337
AAPL,20130506 11:00:00,459.15,2916355
AAPL,20130506 12:00:00,461.05,1741893
AAPL,20130506 13:00:00,461.62,871325
AAPL,20130506 14:00:00,460.81,1157969
AAPL,20130506 15:00:00,461.38,2357284
AAPL,20130507 9:00:00,463.50,3514383
AAPL,20130507 10:00:00,457.37,5199038
